DISTRICT_ID,DISTRICTNAME_AR,DISTRICTNAME_EN,REGION_ID,CITY_ID
108001027,الإزدهار,Al Izdihar,1,108001
108001022,القادسية,Al Qadisiyah,1,108001
101001004,العلب,Al Olab,1,101001
103023006,الصناعية,Industrial,1,103023
1003001049,الروضة,Ar Rawdah,10,1003001
118001008,مشيرفة,Mishyrifah,1,118001
113001004,العارض,Al Arid,1,113001
108001011,المنار,Al Manar,1,108001
103023001,الرفيعة,Ar Rafiah,1,103023
103023002,الربيعة,Ar Rabieah,1,103023
107001009,الورود,Al Wurud,1,107001
107024006,ال هشام,Al Hisham,1,107024
107024007,الحزم,Al Hazm,1,107024
103023003,الحزم,Al Hazm,1,103023
101004005,هجرة بوضة,Hijrat Buda,1,101004
122222006,قعضبا,Qaedaba,1,122222
104038002,الريان,Ar Rayaan,1,104038
103236014,مركز الشرارة,Al Sharara Center,1,103236
109001013,الوقف,Al Wakf,1,109001
104021007,الملك سعود,King Saud,1,104021
102007004,المحمدية,Al Muhammadiyah,1,102007
120001016,سوق الماشية,Suq Al Mashiya,1,120001
104004016,النرجس,An Narjis,1,104004
104001022,الأمير سلطان بن عبدالعزيز,Prince Sultan bin Abdulaziz,1,104001
111001019,الفاخرية,Al Fakhriyah,1,111001
103236018,برزان,Barzan,1,103236
104021010,العزيزية,Al Aziziyah,1,104021
104004019,قرطبة,Qurtubah,1,104004
103001018,الرمل,Al Raml,1,103001
103236019,الأمير سلطان,Prince Sultan,1,103236
120001022,المدرجية,Al Midrajia,1,120001
120001023,قرطبة,Qurtubah,1,120001
111114002,الإزدهار,Al Izdihar,1,111114
121001009,الريان,Ar Rayaan,1,121001
103426008,مخطط رقم 62,Subdivision No. 62,1,103426
111001012,مخطط 575,Subdivision 575,1,111001
113001005,البديع الغربي,Al Badi Al Gharbi,1,113001
113001006,العزيزية,Al Aziziyah,1,113001
105001017,سوق الماشية,Suq Al Mashiya,1,105001
122002025,الرجع,Ar Raja,1,122002
100001054,الإزدهار,Al Izdihar,1,100001
101004004,الأمير سلطان,Prince Sultan,1,101004
107017007,الملك عبدالله,King Abdullah,1,107017
103001010,الروضة,Ar Rawdah,1,103001
106001014,بهجة,Bahja,1,106001
106001015,التقنية,Al Tiqniya,1,106001
122002023,الحنو,Al Hunu,1,122002
103236017,التضامن,Al Tadamun,1,103236
104021009,الصناعية,Industrial,1,104021
102007005,الديرة,Ad Dirah,1,102007
101001006,العاصمة,Al Asemah,1,101001
117001009,حي ج19,Dst C19,1,117001
103023004,أم سليم,Umm Selim,1,103023
117001011,حي ج11,Dst C11,1,117001
107024003,ال قاران,Al Qaran,1,107024
107024004,الحلة,Al Hilah,1,107024
107024005,ال ظافر,Al Zafer,1,107024
107001006,التوباد,Al Tuwbad,1,107001
115001006,الياسمين,Al Yasmin,1,115001
114001006,العليا,Al Olaya,1,114001
110008003,مخطط رقم 496,Subdivision No. 496,1,110008
117001006,حي ج16,Dst C16,1,117001
107017005,الوداعين,Al Wadaein,1,107017
100001059,النخيل,Al Nakhil,1,100001
100001093,ثليم,Thulaim,1,100001
100001111,الحمراء,Al Hamra,1,100001
101001005,الخزامى,Al Khuzama,1,101001
120001021,الربوة,Ar Rabwah,1,120001
108001023,اليمامة,Al Yamamah,1,108001
108001024,السيح,As Sih,1,108001
103236016,البلد,Al Balad,1,103236
122002021,الوسطى,Al Wusta,1,122002
122002022,القادسية,Al Qadisiyah,1,122002
108001025,طويق,Tuwaiq,1,108001
109001015,الوشم,Al Washm,1,109001
108001026,السلام,As Salam,1,108001
119001012,الخزامى,Al Khuzama,1,119001
103001012,الفيصلية,Al Faisaliyah,1,103001
122002014,غرناطة,Ghirnatah,1,122002
108001019,حطين,Hittin,1,108001
122002015,الرفيعة,Ar Rafiah,1,122002
119001010,الياسمين,Al Yasmin,1,119001
104001013,الفروسية,Al Frosyah,1,104001
120001012,الشفاء,Ash Shifa,1,120001
107001010,الفيصلية,Al Faisaliyah,1,107001
105131002,الخرائق,Al Kharayiq,1,105131
119001005,الربيع,Ar Rabie,1,119001
104001009,الجزيرة,Al Jazirah,1,104001
104001010,الأمير نايف,Prince Naif,1,104001
108001014,الصديق,As Sediq,1,108001
106001019,الورود,Al Wurud,1,106001
117001007,حي ج9,Dst C9,1,117001
117001008,الحزم,Al Hazm,1,117001
104004010,الرحمانية,Ar Rahmanyah,1,104004
107017006,الورود,Al Wurud,1,107017
103001009,طيبة,Taibah,1,103001
104005004,الوسطة,Al Wasata,1,104005
100001089,سلطانة,Sultanah,1,100001
100001090,القري,Al Qura,1,100001
100001091,النموذجية,An Namudhajiyah,1,100001
100001092,النرجس,An Narjis,1,100001
100001094,الرسالة,Ar Risalah,1,100001
100001095,مطار الملك خالد الدولي,King Khalid International Airport,1,100001
104006005,المنطقة القديمة,Old Area,1,104006
104005005,الملك فيصل,King Faisal ,1,104005
100001053,وادي لبن,Wadi Laban,1,100001
100001055,الأندلس,Al Andalus,1,100001
100001056,المشاعل,Al Mishael,1,100001
100001057,نمار,Namar,1,100001
100001058,عليشة,Olaishah,1,100001
100001060,السويدي الغربي,Al Suwaidi Al Gharbi,1,100001
120001017,العزيزية1,Al Aziziyah1,1,120001
400001051,الأخضر,Al Akhdar,4,400001
107017010,البكر,Al Bakr,1,107017
104021008,المصيف,Al Masif,1,104021
121001010,الفلاح,Al Falah,1,121001
107024011,مخطط رقم 814,Subdivision No. 814,1,107024
111001017,العمارية,Al Ammariyah,1,111001
109001016,مدينة الانعام,Madinat Al Aineam,1,109001
104004020,المصيف,Al Masif,1,104004
106001020,النزهة,An Nuzhah,1,106001
107024012,المرجع,Al Marja,1,107024
110001014,المصيف,Al Masif,1,110001
110001015,الجزيرة,Al Jazirah,1,110001
110001016,اسفل الباطن الجنوبي,Asfil Al Batin Southern,1,110001
100001097,الوادي,Al Wadi,1,100001
100001098,صلاح الدين,Salahuddin,1,100001
505001019,التحلية,At Tahliyah,5,505001
505001020,الجوهرة,Al Jawharah,5,505001
500001046,القصور,Al Qusor,5,500001
505001021,الحزام الذهبي,Al Hizam Adh Dhahabi,5,505001
500001047,ابن خلدون,Ibn Khaldun,5,500001
505001022,الشراع,Ash Sheraa,5,505001
500001048,الصدفة,As Sadafah,5,500001
109001014,النخيل,Al Nakhil,1,109001
107024009,ال راشد وال شايع,Al Rashid and Shaye,1,107024
107001012,سحاب,Sahab,1,107001
107001013,النخيل,Al Nakhil,1,107001
107001014,الريان,Ar Rayaan,1,107001
120016002,الديرة القديمة,Ad Dirah Al Qadimah,1,120016
104007006,الفيصلية,Al Faisaliyah,1,104007
107001016,المنتزة,Al Muntazah,1,107001
107001017,الادارية غرب,West Administrative,1,107001
107017012,ال وحيد,Al Wahid,1,107017
106001021,القويز,Al Quayz,1,106001
111001020,الدانة,Ad Danah ,1,111001
109001017,غسلة,Gaslah,1,109001
108001013,العزيزية,Al Aziziyah,1,108001
103264002,مخطط 144,Subdivision 144,1,103264
103264003,الفيضة 2,Al Faydah 2,1,103264
111068001,مخطط فرعة الرميثي,Fireat Al Rumaithi Subdivision,1,111068
113001007,النهضة,An Nahdah,1,113001
101001002,قريوة,Qaryuh,1,101001
1301001005,العقيلة الجنوبية,South Al Uqaila,13,1301001
120001007,العطيفة,Al Utifa,1,120001
111001005,الصناعية الأولى,1st Industrial,1,111001
104006004,المصيف,Al Masif,1,104006
115001003,الورود,Al Wurud,1,115001
115001004,الفيحانية,Al Fayhaniyah,1,115001
115001005,النخيل,Al Nakhil,1,115001
105040001,الورود,Al Wurud,1,105040
111172002,مخطط المعلق,Al Muealiq Subdivision,1,111172
103236009,الفيصلية,Al Faisaliyah,1,103236
103236010,الصناعية,Industrial,1,103236
111001021,الضباب,Al Dabab,1,111001
106001023,الخالدية,Al Khalidiyah,1,106001
107001018,العيون,Al Uyun,1,107001
100001085,العارض,Al Arid,1,100001
109018004,مخطط رقم 822,Subdivision No. 822,1,109018
103001013,النهضة,An Nahdah,1,103001
104001014,الفيحاء,Al Fayha,1,104001
118001003,القبالي,Al Qabali,1,118001
106001013,المعتلا الجنوبى,Southern Al Muetala,1,106001
107001007,الواحة,Al Wahah,1,107001
105001009,1051 مخطط رقم,Subdivision 1051,1,105001
109001008,النسيم,Al Naseem,1,109001
119001006,الورود,Al Wurud,1,119001
109006005,الشرفية,Ash Sharafiyah,1,109006
109001007,المدينة الصناعية ,Industrial City,1,109001
115001007,مخطط 94,Subdivision 94,1,115001
121001002,السلام,As Salam,1,121001
107001008,الصناعية,Industrial,1,107001
121001003,الياسمين,Al Yasmin,1,121001
122222005,الاقرن,Al Aqarn,1,122222
111114001,مخطط 315,Subdivision 315,1,111114
804001004,حفيرة السبعة الشرقي,Hafirat Al Sabeat Al Sharqi,8,804001
700001012,الحمراء,Al Hamra,7,700001
504001067,الروضة,Ar Rawdah,5,504001
901014002,منطقة استثمارات البلدية,Municipal Investments,9,901014
504001092,الربوة,Ar Rabwah,5,504001
704001022,حي ج15,Dst C15,7,704001
303001018,الفيصلية,Al Faisaliyah,3,303001
301001007,منطقة خدمات حكومية,Government Services Area,3,301001
400001035,الحمر الجنوبي,Al Humar Al Janubi,4,400001
301001019,السويق,Al Sawaiq,3,301001
504001063,الدريدي,Ad Duraydi,5,504001
115001016,السلام,As Salam,1,115001
402001001,الاحتفالات,Alaihtifalat,4,402001
402001002,الملك فيصل,King Faisal ,4,402001
402001003,المدينة,Al Madinah,4,402001
402001004,الصناعية,Industrial,4,402001
402001006,بهجة,Bahja,4,402001
402001007,الفيصلية,Al Faisaliyah,4,402001
402001008,الملك عبدالعزيز,King Abdulaziz,4,402001
402001009,الزهرة,Az Zahrah,4,402001
402001010,الملك خالد,King Khalid,4,402001
402001011,المطار,Airport,4,402001
402001012,المنار,Al Manar,4,402001
402001013,الحوطة,Al Hawta,4,402001
402001014,الحزم,Al Hazm,4,402001
102002054,السلمية,Al Silmia,1,102002
102002055,الورود,Al Wurud,1,102002
102002056,اليرموك,Al Yarmuk,1,102002
102002057,الريحان,Ar Raihan,1,102002
102002058,الرفايع,Al Rafaye,1,102002
102002059,الدانة,Ad Danah ,1,102002
102002060,الأخوين,al akhawayn,1,102002
102002061,الخزامى,Al Khuzama,1,102002
102002063,الجامعة,Al Jamiah,1,102002
102002064,الواحة,Al Wahah,1,102002
102002065,القصور,Al Qusor,1,102002
601001008,طيبة,Taibah,6,601001
301001024,العصيلى,Al Osaili,3,301001
700017001,حي أ,Dst A,7,700017
705001018,حي ج5,Dst C5,7,705001
705001021,الجامعة,Al Jamiah,7,705001
901001015,الإسكان الخيري,Al Iskan Al Khairi,9,901001
901001023,النموذجية,An Namudhajiyah,9,901001
901001017,سلاح الحدود,Land of Frontier Weapon,9,901001
301001014,المنطقة الصناعية,Industrial Area,3,301001
800001047,السمراء,As Samra,8,800001
800001058,مريفق,Murifiq,8,800001
901014007,حي ج1,Dst C1,9,901014
402001015,الربيع,Ar Rabie,4,402001
402001016,السلام,As Salam,4,402001
402001017,التعليم,At Taalim,4,402001
402001018,القادسية,Al Qadisiyah,4,402001
402001019,المنتزة,Al Muntazah,4,402001
402001020,النسيم,Al Naseem,4,402001
402001021,الشهداء,Ashuhada,4,402001
402001022,الخليج,Al Khalij,4,402001
402001024,الجندل,Al Jandal,4,402001
402001025,الشفاء,Ash Shifa,4,402001
402001026,الروضة,Ar Rawdah,4,402001
402001027,القدس,Al Quds,4,402001
402001028,المطية,Almatiuh,4,402001
402001029,النهضة,An Nahdah,4,402001
402001030,طيبة,Taibah,4,402001
102002066,حي رقم 1318,Dst No.1318,1,102002
102002067,الأخضر,Al Akhdar,1,102002
102002068,النزهة,An Nuzhah,1,102002
102002069,العاصمية,Al Asimiah,1,102002
102002071,العزيزية,Al Aziziyah,1,102002
102002072,الصناعية,Industrial,1,102002
102002073,المحمدية,Al Muhammadiyah,1,102002
102002074,السليمانية,As Sulaymaniyah,1,102002
102002075,المروج,Al Muruj,1,102002
116001001,مخطط الاراض البيضاء1,White Land Organization Subdivision1,1,116001
116001002,مخطط الاراض البيضاء2,White Land Organization Subdivision2,1,116001
116001018,مخطط الاراضي البيضاء3,White Land Organization Subdivision3,1,116001
508001039,حي ج32,Dst C32,5,508001
301001049,الربوة,Ar Rabwah,3,301001
510001008,غرناطة,Ghirnatah,5,510001
300001067,المطار,Airport,3,300001
200001057,العتيبية,Al Utaybiyah,2,200001
402001031,وادي الرمة,Wadi Alruma,4,402001
402001032,الشنانة الشمالية,Alshannanuh Ash Shamaliyah,4,402001
402001033,الحمراء,Al Hamra,4,402001
402001035,المصيف,Al Masif,4,402001
402001036,السد,As Sad,4,402001
402001037,العبيل,Al Obayel,4,402001
402001038,الجريف,Al Gareef,4,402001
402001039,الأندلس,Al Andalus,4,402001
402001040,النخيل,Al Nakhil,4,402001
402001041,الروابي,Ar Rawabi,4,402001
402001042,السعادة,Al Saadah,4,402001
402001043,الغربي,Al Gharbi,4,402001
402001044,المروج,Al Muruj,4,402001
402001045,الشنانة الجنوبية,Alshannanuh Al Janubiyah,4,402001
102002077,مناطق خاصة,Private Areas,1,102002
102002078,حي رقم 1129,Dst No.1129,1,102002
102002079,حي رقم 1427,Dst No.1427,1,102002
102002080,حي رقم 905,Dst  No.905,1,102002
102002081,حي رقم 1377,Dst No.1377,1,102002
102002082,حي رقم 549,Dst No.549,1,102002
102002083,حي رقم 556,Dst No.556,1,102002
102002085,حي رقم 1395,Dst No.1395,1,102002
102002086,حي رقم 1225,Dst No.1225,1,102002
504001105,البستان1,Al Bustan1,5,504001
508001027,النزهة2,An Nuzhah2,5,508001
505001004,غرب العزيزية,West Al Aziziyah,5,505001
504001006,الديرة1,Ad Dirah1,5,504001
504001083,الديرة2,Ad Dirah2,5,504001
1003001003,أبو المض,Abu Al Mud,10,1003001
500001001,بدر,Badr,5,500001
500001026,الرابية,Ar Rabiyah,5,500001
110001005,زمزم,Zamzam,1,110001
500001016,الشروق,Ash Shrouk,5,500001
1003001036,صاحب البار,Sahib Al Bar,10,1003001
500001066,الخليج,Al Khalij,5,500001
114001004,المحمدية,Al Muhammadiyah,1,114001
107017002,الدوائر الحكومية,Goverment Departments,1,107017
113001001,الخالدية,Al Khalidiyah,1,113001
402001047,الواحة,Al Wahah,4,402001
402001048,الورود,Al Wurud,4,402001
402001049,سوق الماشية,Suq Al Mashiya,4,402001
602001025,الصناعية,Industrial,6,602001
116001003,الفيصلية,Al Faisaliyah,1,116001
116001004,الفيصلية1,Al Faisaliyah1,1,116001
116001005,المنطقة الصناعية,Industrial Area,1,116001
116001006,مخطط1/242,Organizing The Lands Located East of The Subdivision 242 Subdivision,1,116001
102002087,حي رقم 1099,Dst No.1099,1,102002
102002088,حي رقم 1127,Dst No.1127,1,102002
103076001,مخطط 820,Subdivision 820,1,103076
103076002,مخطط 908,Subdivision 908,1,103076
103076003,مخطط 740,Subdivision 740,1,103076
103076004,مخطط 884,Subdivision 884,1,103076
120001020,الملك سلمان1,King Salman1,1,120001
120001024,الديرة القديمة1,Ad Dirah Al Qadimah1,1,120001
104004018,الشبيلية1,Ash Shabilia1,1,104004
109001003,الروضة,Ar Rawdah,1,109001
500001053,المريكبات,Al Muraikabat,5,500001
1003001002,الجيانية السفلى,Al Jayanih Al Suflaa,10,1003001
1003001039,الصناعية,Industrial,10,1003001
109006006,الديرة,Ad Dirah,1,109006
100001069,الدريهمية,Al Duraihemiyah,1,100001
105131003,مخطط رقم 4,Subdivision No. 4,1,105131
116001007,مخطط رقم 133 ,Refinement No. 133,1,116001
116001008,مخطط رقم 133 ,Refinement No. 133,1,116001
116001009,مخطط 87,Subdivision 87,1,116001
116001010,النخيل,Al Nakhil,1,116001
116001011,العزيزية,Al Aziziyah,1,116001
116001012,العقيق,Al Aqiq,1,116001
103076005,مخطط 886,Subdivision 886,1,103076
103076006,مخطط 880,Subdivision 880,1,103076
103076007,مخطط 906,Subdivision 906,1,103076
103043001,الشهداء,Ashuhada,1,103043
103043002,مخطط رقم 144,Subdivision No. 144,1,103043
103043003,الفيحاء,Al Fayha,1,103043
103043004,مخطط رقم 210,Subdivision No. 210,1,103043
103043005,الخزان,Al Khazzan,1,103043
104004006,الشبيلية2,Ash Shabilia2,1,104004
115001012,مخطط الاراضي الحكومية1,Government Lands Subdivision1,1,115001
504001102,الصدفة,As Sadafah,5,504001
601001112,الروضة,Ar Rawdah,6,601001
300001005,الصناعية,Industrial,3,300001
100001080,الصحافة,Al Sahafah,1,100001
105001012,العواش,Al Awash,1,105001
120001013,المنطقة المركزية,Central District,1,120001
100001082,المنصورة,Al Mansurah,1,100001
100001106,الإسكان,Al Iskan,1,100001
116001013,الخالدية,Al Khalidiyah,1,116001
116001014,الملك عبدالله,King Abdullah,1,116001
116001015,الخالدية الشرقي,Al Khalidiyah East,1,116001
116001016,المنطقة الصناعية1,Industrial Area1,1,116001
103043006,الشفاء,Ash Shifa,1,103043
103043007,العزيزية,Al Aziziyah,1,103043
103043008,النهضة,An Nahdah,1,103043
103043009,السعادة,Al Saadah,1,103043
103043010,الشمالي,Ash Shamali,1,103043
400001067,المريديسية الجنوبية,Al Muraydeesiyah Al Janubiyah,4,400001
400001091,البساتين الشرقي,Al Basatin Al Sharqi,4,400001
300001068,العريض,Al Ariyd,3,300001
200001012,النزهة,An Nuzhah,2,200001
500001044,هجر,Hajr,5,500001
102007009,سلطانة,Sultanah,1,102007
104001006,الرفيعة,Ar Rafiah,1,104001
505001024,السفن,As Sufun,5,505001
1003001015,الهليه العليا والسفلى,Al Halyh Al Ulya and Al Suflaa,10,1003001
405002005,القدس,Al Quds,4,405002
404001020,الروضة,Ar Rawdah,4,404001
400087003,الصناعية,Industrial,4,400087
1301001008,الإزدهار,Al Izdihar,13,1301001
1301001018,الربيع,Ar Rabie,13,1301001
1301001026,الخزامى,Al Khuzama,13,1301001
1301004002,السليمانية,As Sulaymaniyah,13,1301004
405002026,القادسية,Al Qadisiyah,4,405002
1302001014,الملك فهد,King Fahd,13,1302001
116001017,مخطط2/242,Organizing The Lands Located East of The Subdivision 242 Subdivision,1,116001
602001012,الخليج,Al Khalij,6,602001
116001020,الجامعة,Al Jamiah,1,116001
116001021,الجنادرية,Al Janadriyah,1,116001
601001104,الحدود,Al Hudud,6,601001
504001095,البدر,Al Badr,5,504001
200001035,أجياد,Ajyad,2,200001
504001002,باب الشمال,Bab Madinah Ash Shamal,5,504001
504001019,البدور,Al Budur,5,504001
504001021,الثريا,Ath Thuraiya,5,504001
1300001030,المعاقلة,Al Muaqilah,13,1300001
1300001055,الفتح,Al Fath,13,1300001
1300001012,المروج,Al Muruj,13,1300001
900001042,النزهة,An Nuzhah,9,900001
116001022,الوادي,Al Wadi,1,116001
400101005,حي ج29,Dst C29,4,400101
500001089,الأمل,Al Amal,5,500001
111001001,الوسام,Al Wasam,1,111001
103236015,البديعة,Al Badiah,1,103236
400102001,حي ج30,Dst C30,4,400102
601001020,الوقبة,Al Waqba,6,601001
115001023,مخطط الاراضي الحكومية2,Government Lands Subdivision2,1,115001
601001046,الهرير الغربى,Al Hurayr Al Ghurbi,6,601001
705001011,القادسية,Al Qadisiyah,7,705001
104006013,الملك فهد,King Fahd,1,104006
107001027,المبرز,Al Mubarraz,1,107001
101004011,عقرباء,Aqraba',1,101004
115001019,النزهة,An Nuzhah,1,115001
400001050,الأفق,Al Ufuq,4,400001
117001003,حي ج17,Dst C17,1,117001
301001071,منطقة خدمات ترفيهية,Entertainment Services Area,3,301001
602001003,النهضة و بالشوك,An Nahdah and Balshuwk,6,602001
610247001,الشفاء,Ash Shifa,6,610247
101001009,الشهداء,Ashuhada,1,101001
107017015,المصيف,Al Masif,1,107017
105001047,البساتين,Al Basatin,1,105001
108001036,النفل,An Nafl,1,108001
108001037,بدر,Badr,1,108001
108001038,النور,An Noor,1,108001
101001010,سمحان,Samhan,1,101001
400102002,حي ج31,Dst C31,4,400102
121001025,مخطط 557,Subdivision 557,1,121001
121001026,مخطط 415,Subdivision 415,1,121001
400001062,المصيف,Al Masif,4,400001
610247008,المصيف,Al Masif,6,610247
615001003,النزهة,An Nuzhah,6,615001
610247024,الورود,Al Wurud,6,610247
400001086,الجردة,Al Jardah,4,400001
400001135,النسيم,Al Naseem,4,400001
703002004,الصفاء,As Safa,7,703002
101001011,الخالدية,Al Khalidiyah,1,101001
103023009,الخليج,Al Khalij,1,103023
106001032,الرويساء,Al Ruwaysa,1,106001
104005013,النموذجية,An Namudhajiyah,1,104005
107001028,سوق الغنم,Suq Al Ghanam,1,107001
121001030,الضبيعة,Al Dabiea,1,121001
121001027,مخطط 923,Subdivision 923,1,121001
121001028,مخطط 543,Subdivision 543,1,121001
121001029,مخطط 476,Subdivision 476,1,121001
102002001,السلام,As Salam,1,102002
102002002,مقبولة,Maqbula,1,102002
102002003,البديعة,Al Badiah,1,102002
102002004,الأندلس,Al Andalus,1,102002
102002005,المصيف,Al Masif,1,102002
102002007,المنصورة,Al Mansurah,1,102002
604001006,البديع,Al Badi,6,604001
605001016,القصر,Al Qasr,6,605001
605001009,الصناعية,Industrial,6,605001
613002003,النخيل,Al Nakhil,6,613002
612001004,العليا,Al Olaya,6,612001
600001018,الباحة,AL Baha,6,600001
105001040,1045 مخطط رقم,Subdivision 1045,1,105001
117001023,لبب,Lubib,1,117001
118001018,الصناعية,Industrial,1,118001
103001027,الخليج,Al Khalij,1,103001
107017018,البرقة,Al Barqah,1,107017
121001012,الفيصلية,Al Faisaliyah,1,121001
122002028,المعترضة,Al Muutaridah,1,122002
102002008,الفيصلية,Al Faisaliyah,1,102002
102002009,الفيحاء,Al Fayha,1,102002
102002010,فرزان,Farzan,1,102002
102002011,البدع,Al Bada,1,102002
102002012,المرسلات,Al Mursalat,1,102002
102002013,حطين,Hittin,1,102002
102002014,السحاب,Al Sahab,1,102002
102002015,مخطط الإسكان,Al Iskan Subdivision,1,102002
102002016,الثقافة,Athaqafah,1,102002
102002017,قرطبة,Qurtubah,1,102002
102002019,اليمامة,Al Yamamah,1,102002
600001023,الجامعة,Al Jamiah,6,600001
400001036,العريمضي الجنوبي,Al Uraymidi Al Janubi,4,400001
600001009,عشران,Eashran,6,600001
509001001,الفيصلية,Al Faisaliyah,5,509001
504001042,الجواهر,Al Jawahir,5,504001
104006009,الغدير,Al Ghadir,1,104006
111001026,الريان,Ar Rayaan,1,111001
122002029,الناصفة,An Nasifah,1,122002
104004021,الخليج,Al Khalij,1,104004
103001028,الريان,Ar Rayaan,1,103001
102007008,أم السلم,Umm Asalam,1,102007
122002038,عبلية,Eiblia,1,122002
108001039,الأندلس,Al Andalus,1,108001
102002020,الريان,Ar Rayaan,1,102002
102002021,الراشدية,Ar Rashidiyyah,1,102002
102002022,الصفوة,As safwa,1,102002
102002023,بدع بن عرفج,Bida bin Arfaj,1,102002
102002024,مشرف,Mishrif,1,102002
102002025,الريحان1,Ar Raihan1,1,102002
102002026,الهدا,Al Hada,1,102002
102002027,السهباء,Al Sahba,1,102002
102002028,الرفيعة,Ar Rafiah,1,102002
102002030,الصفاء,As Safa,1,102002
102002031,البركة,Al Barakah,1,102002
102002032,الوسيطاء,Al Wusayta,1,102002
400001109,العود,Al Oud,4,400001
700001006,البوادي,Al Bawadi,7,700001
1000001060,الثريا 1,Ath Thuraiya 1,10,1000001
700001014,السعادة,Al Saadah,7,700001
601001049,النهضة,An Nahdah,6,601001
601001061,أم سرار,Umm Srar,6,601001
400001104,الضاحي الغربي,Ad Dahi Al Gharbi,4,400001
700001009,النظيم,An Nadheem,7,700001
508001016,حي ج5,Dst C5,5,508001
403001023,الطلعة,At Talaah,4,403001
108001040,اليرموك,Al Yarmuk,1,108001
119001020,المنتزة,Al Muntazah,1,119001
119001021,المروج,Al Muruj,1,119001
109018011,مخطط رقم 928,Subdivision No. 928,1,109018
106001033,آل عريمة,Al Arima,1,106001
106001034,طويق ,Tuwaiq,1,106001
107024015,ال هذال,Al Hadhal,1,107024
101004010,الشهداء,Ashuhada,1,101004
110001023,الصناعية,Industrial,1,110001
102002033,المنتزة,Al Muntazah,1,102002
102002034,الزاهر,Az Zahir,1,102002
102002035,العفجه,Al Afajh,1,102002
102002036,القطار,Al Qitar,1,102002
102002037,النرجس,An Narjis,1,102002
102002038,الناصفة,An Nasifah,1,102002
102002039,المروة,Al Marwah,1,102002
102002040,السعادة,Al Saadah,1,102002
102002041,غرناطة,Ghirnatah,1,102002
102002042,حي رقم 1177,Dst No.1177,1,102002
102002043,الروضة,Ar Rawdah,1,102002
102002044,الحريدي,Al Haredi,1,102002
600001076,العزيزية,Al Aziziyah,6,600001
400001064,الصفاء,As Safa,4,400001
300001002,المليليح,Al Mulialih,3,300001
704001030,النصبة,An Nasbah,7,704001
110001024,الفرعة,Al Farah,1,110001
110001025,نجد,Najd,1,110001
110001026,المنار,Al Manar,1,110001
100001139,المعيزيلة,Al Maizialah,1,100001
115001014,الجمالين,Jamalin,1,115001
105001029,مخطط رقم 359,Subdivision No. 359,1,105001
107001019,اليمامة,Al Yamamah,1,107001
122222013,الاصفير,Al Usfayr,1,122222
111001022,مخطط 555,Subdivision 555,1,111001
111001023,مخطط 931,Subdivision 931,1,111001
102002045,النهضة,An Nahdah,1,102002
102002046,الغدير,Al Ghadir,1,102002
102002047,العدامة,Al Adamah,1,102002
102002048,استعمالات وطنية واقليمية,National and regional uses,1,102002
102002049,الروابي,Ar Rawabi,1,102002
102002050,الخالدية,Al Khalidiyah,1,102002
102002051,العالية,Al Aliyah,1,102002
102002052,المنيفية,Al Munyfiyah,1,102002
102002053,البرة,Al Barah,1,102002
600001069,المنتزة,Al Muntazah,6,600001
1005001006,العوالى,Al Awaly,10,1005001
608002035,ال قيشه ,Al Qayshah,6,608002
700001042,غرناطة,Ghirnatah,7,700001
1000001033,الشاطئ,Ash Shati,10,1000001
1000001025,جامعة جازان,Gazan University,10,1000001
1000001028,الخالدية 1,Al Khalidiyah 1,10,1000001
111001024,مخطط 805,Subdivision 805,1,111001
113001009,البديع الشرقى,Al Badi Al Sharqi,1,113001
111114003,قرية بديدة علو غثاة,Village Badida Ealu Ghuthatan,1,111114
120001027,كميت,Kumet,1,120001
104004022,الربعة,Al Rubea,1,104004
105073015,الورود,Al Wurud,1,105073
105073016,الواحة,Al Wahah,1,105073
115001015,التعاون,At Taawun,1,115001
104021011,الخالدية,Al Khalidiyah,1,104021
100001173,سلام,Salam,1,100001
100001175,المعذر الشمالي,North Mathar,1,100001
100001176,المدينة الصناعية الجديدة,New Industrial City,1,100001
100001177,الوسيطاء,Al Wusayta,1,100001
100001179,الشهداء,Ashuhada,1,100001
104005012,المرقب,Al Marqab,1,104005
105073020,الصناعية,Industrial,1,105073
117001020,الروضة,Ar Rawdah,1,117001
117001021,السد,As Sad,1,117001
114001021,شخيب,Shukhib,1,114001
117001022,حي ج4,Dst C4,1,117001
120001036,الندى,An Nada,1,120001
119001019,طويق,Tuwaiq,1,119001
104001024,المطار,Airport,1,104001
121001024,مخطط 590,Subdivision 590,1,121001
105001048,الديرة,Ad Dirah,1,105001
105001049,جفارة الجبيري,Jfara Al Jubeiry,1,105001
122002040,الملك فهد,King Fahd,1,122002
301001079,اللؤلؤة,Al Luluah,3,301001
301001080,العروبة,Al Urubah,3,301001
301001077,البقاع,Al Biqa,3,301001
101004009,الوادي,Al Wadi,1,101004
120001028,المنطقة الصناعية,Industrial Area,1,120001
111114006,مخطط 907 مشرفة,Subdivision 907 Musharafa,1,111114
113001018,روافة,Rawafa,1,113001
113001019,الشروق,Ash Shrouk,1,113001
113001020,الربيع,Ar Rabie,1,113001
100001159,الضباط,Al Dhubbat,1,100001
120001029,السبخة,Al Sabakhah,1,120001
105073018,المروج,Al Muruj,1,105073
111114004,الخليفة,Al Khalifah,1,111114
111001028,الحزم,Al Hazm,1,111001
